symbol,date,open,high,low,close,volume,factor
000001,2022-03-15,3192.3637,3196.9161,3063.9652,3063.9652,465037164.0,1.0
000001,2022-03-16,3107.669,3177.7882,3023.3045,3170.7103,444667189.0,1.0
000001,2022-03-17,3215.0105,3260.1673,3202.9337,3215.0445,420813458.0,1.0
000001,2022-03-18,3207.1522,3260.7829,3197.3578,3251.0724,373035611.0,1.0
000001,2022-03-21,3255.6152,3267.4982,3223.3892,3253.6857,354228488.0,1.0
000001,2022-03-22,3249.5428,3279.1127,3239.5323,3259.8619,361196158.0,1.0
000001,2022-03-23,3264.7923,3279.8868,3251.9817,3271.0325,349875370.0,1.0
000001,2022-03-24,3256.0573,3266.8866,3236.6592,3250.2644,329006654.0,1.0
000001,2022-03-25,3247.1568,3257.1061,3211.6445,3212.2399,340020006.0,1.0
000001,2022-03-28,3185.1668,3230.2153,3159.8348,3214.5027,344994873.0,1.0
000001,2022-03-29,3216.0118,3229.1766,3196.4553,3203.9393,316273649.0,1.0
000001,2022-03-30,3217.5921,3266.5959,3216.3023,3266.5959,366753677.0,1.0
000001,2022-03-31,3256.1369,3272.04,3246.063,3252.2029,398439934.0,1.0
000001,2022-04-01,3234.668,3287.2285,3226.2965,3282.7166,378210460.0,1.0
000001,2022-04-06,3269.427,3288.108,3255.6894,3283.4261,429642779.0,1.0
000001,2022-04-07,3267.8103,3290.2561,3236.4791,3236.6951,402626660.0,1.0
000001,2022-04-08,3239.8767,3257.0938,3208.3521,3251.8502,413826799.0,1.0
000001,2022-04-11,3239.855,3239.855,3156.5066,3167.1259,424160185.0,1.0
000001,2022-04-12,3165.1197,3214.5359,3140.8998,3213.3295,418321923.0,1.0
000001,2022-04-13,3199.7972,3225.467,3183.533,3186.8244,391156925.0,1.0
000001,2022-04-14,3203.6337,3240.0014,3200.2346,3225.6412,371242344.0,1.0
000001,2022-04-15,3210.6996,3229.8655,3200.1332,3211.2448,407842082.0,1.0
000001,2022-04-18,3185.9428,3204.0274,3166.9782,3195.524,347365123.0,1.0
000001,2022-04-19,3192.0924,3207.8276,3174.7138,3194.0287,339944104.0,1.0
000001,2022-04-20,3189.8912,3191.8315,3142.0485,3151.0498,362047037.0,1.0
000001,2022-04-21,3138.4276,3160.8994,3069.6809,3079.8077,391934694.0,1.0
000001,2022-04-22,3058.4044,3105.6552,3049.3555,3086.9193,342000563.0,1.0
000001,2022-04-25,3034.2667,3043.8156,2928.5096,2928.5118,433606108.0,1.0
000001,2022-04-26,2930.4532,2957.68,2878.2563,2886.4257,401615154.0,1.0
000001,2022-04-27,2866.8161,2959.1781,2863.6497,2958.282,423060191.0,1.0
000001,2022-04-28,2945.8109,2991.5101,2936.7941,2975.4848,375371775.0,1.0
000001,2022-04-29,2986.0606,3048.4941,2968.334,3047.0624,423932794.0,1.0
000001,2022-05-05,3044.8491,3082.2295,3042.1155,3067.7587,383072875.0,1.0
000001,2022-05-06,3011.3187,3030.6926,2992.7152,3001.5605,343264218.0,1.0
000001,2022-05-09,2990.199,3015.9425,2983.6119,3004.1409,292061556.0,1.0
000001,2022-05-10,2965.7759,3043.7789,2957.3968,3035.8442,370660980.0,1.0
000001,2022-05-11,3035.3893,3100.8998,3034.6745,3058.7027,423991912.0,1.0
000001,2022-05-12,3044.7997,3072.1574,3032.9452,3054.994,344440477.0,1.0
000001,2022-05-13,3068.0331,3086.0957,3059.2527,3084.2845,331737852.0,1.0
000001,2022-05-16,3100.55,3102.577,3063.3977,3073.7488,338108492.0,1.0
000001,2022-05-17,3076.4982,3093.6965,3057.6406,3093.6965,330356537.0,1.0
000001,2022-05-18,3095.8862,3105.8419,3071.305,3085.9768,315037923.0,1.0
000001,2022-05-19,3046.7104,3096.9648,3042.6742,3096.9648,336600749.0,1.0
000001,2022-05-20,3107.0941,3146.5673,3107.0941,3146.5673,372336636.0,1.0
000001,2022-05-23,3150.4898,3150.5093,3127.8986,3146.8573,353376325.0,1.0
000001,2022-05-24,3149.059,3153.1299,3070.9272,3070.9272,416312158.0,1.0
000001,2022-05-25,3070.1702,3107.6279,3069.9459,3107.4641,342259227.0,1.0
000001,2022-05-26,3111.4817,3133.2767,3079.4812,3123.1079,370305518.0,1.0
000001,2022-05-27,3135.0315,3151.047,3112.5443,3130.2394,359463866.0,1.0
000001,2022-05-30,3141.956,3150.8923,3123.1495,3149.0607,349362285.0,1.0
000001,2022-05-31,3149.9443,3188.6026,3142.0044,3186.4271,374523265.0,1.0
000001,2022-06-01,3179.6949,3190.6094,3160.0399,3182.1566,365664432.0,1.0
000001,2022-06-02,3170.3055,3197.2818,3163.7555,3195.458,361770632.0,1.0
000001,2022-06-06,3196.9552,3237.071,3181.647,3236.3719,422027835.0,1.0
000001,2022-06-07,3235.416,3253.093,3222.6354,3241.7635,402203220.0,1.0
000001,2022-06-08,3245.0173,3266.6298,3216.0148,3263.7934,434183270.0,1.0
000001,2022-06-09,3259.4899,3270.5571,3223.4751,3238.9543,422728372.0,1.0
000001,2022-06-10,3214.1848,3286.6195,3210.8083,3284.8341,439865730.0,1.0
000001,2022-06-13,3256.275,3272.9906,3229.3089,3255.5511,438578312.0,1.0
000001,2022-06-14,3224.2141,3289.1343,3195.8192,3288.9066,450388187.0,1.0
000001,2022-06-15,3289.1036,3358.5453,3288.8512,3305.4066,550584131.0,1.0
000001,2022-06-16,3306.8353,3319.689,3277.5306,3285.3845,433220868.0,1.0
000001,2022-06-17,3265.5124,3323.2797,3262.8936,3316.7857,395300700.0,1.0
000001,2022-06-20,3315.7833,3333.9025,3292.9279,3315.4302,413460410.0,1.0
000001,2022-06-21,3313.7874,3329.39,3279.8269,3306.7186,394456891.0,1.0
000001,2022-06-22,3309.1184,3311.0209,3266.5427,3267.2016,375529782.0,1.0
000001,2022-06-23,3269.0545,3320.1487,3262.2939,3320.1487,400614211.0,1.0
000001,2022-06-24,3324.736,3356.7145,3322.9496,3349.747,390819734.0,1.0
000001,2022-06-27,3364.003,3393.3091,3364.003,3379.1852,414117738.0,1.0
000001,2022-06-28,3377.6793,3412.1017,3358.8666,3409.2103,412056516.0,1.0
000001,2022-06-29,3399.6779,3414.6467,3358.4676,3361.5177,440573559.0,1.0
000001,2022-06-30,3358.9338,3417.0085,3358.9338,3398.6161,381243178.0,1.0
000001,2022-07-01,3400.2616,3404.0523,3378.3621,3387.6373,350489299.0,1.0
000001,2022-07-04,3381.8194,3405.6185,3364.0947,3405.4267,357737919.0,1.0
000001,2022-07-05,3411.1297,3424.8366,3372.0623,3404.0252,411699672.0,1.0
000001,2022-07-06,3391.0265,3391.0265,3333.0965,3355.3497,384630047.0,1.0
000001,2022-07-07,3353.1283,3375.8595,3332.3092,3364.398,334400202.0,1.0
000001,2022-07-08,3380.3686,3386.3149,3354.1209,3356.0778,322921072.0,1.0
000001,2022-07-11,3341.1016,3341.1016,3297.005,3313.584,342669193.0,1.0
000001,2022-07-12,3307.2211,3319.2512,3277.0794,3281.4665,334600539.0,1.0
000001,2022-07-13,3279.6025,3297.0185,3266.4811,3284.2918,331845669.0,1.0
000001,2022-07-14,3277.4545,3299.2512,3261.4934,3281.744,355926432.0,1.0
000001,2022-07-15,3261.3826,3288.9198,3228.0609,3228.0609,380156371.0,1.0
000001,2022-07-18,3235.0881,3278.4715,3226.2315,3278.1033,348346022.0,1.0
000001,2022-07-19,3278.7221,3283.9295,3256.0152,3279.4313,315651918.0,1.0
000001,2022-07-20,3291.5507,3308.3472,3287.7441,3304.7243,301515123.0,1.0
000001,2022-07-21,3297.6614,3300.5345,3272.0012,3272.0012,332358707.0,1.0
000001,2022-07-22,3276.1966,3293.6439,3246.7313,3269.9739,300690066.0,1.0
